x1,x2,x3,x4,x5,y1,y2,y3,y4
10.0,25.0,0.0,17.0,2.0,472,1,2,0
7.0,25.0,44.0,12.0,4.0,1122,1,2,0
15.0,16.0,74.0,5.0,4.0,1800,1,1,28
15.0,16.0,83.0,5.0,4.0,2158,1,1,9
2.0,25.0,0.0,17.0,4.0,487,1,2,0
12.0,25.0,76.0,12.0,4.0,1118,1,2,0
2.0,6.0,97.0,9.0,4.0,1319,1,1,9
25.0,16.0,64.0,8.0,4.0,844,1,1,17
12.0,27.0,0.0,17.0,4.0,1879,1,2,25
12.0,25.0,58.0,5.0,4.0,1339,1,2,0
7.0,6.0,0.0,17.0,4.0,1682,1,2,0
5.0,25.0,13.0,8.0,4.0,19,1,2,0
4.0,6.0,0.0,17.0,4.0,1214,1,1,17
23.0,5.0,70.0,17.0,4.0,1443,1,1,9
7.0,25.0,562.0,4.0,6.0,177,1,2,0
30.0,6.0,855.0,10.0,6.0,739,1,2,0
3.0,6.0,0.0,17.0,4.0,1029,1,1,17
4.0,6.0,10.0,10.0,4.0,178,1,1,27
6.0,6.0,600.0,12.0,6.0,60,1,2,0
4.0,6.0,40.0,8.0,4.0,1240,1,2,0
16.0,28.0,0.0,17.0,4.0,1957,1,1,16
2.0,27.0,31.0,8.0,4.0,1719,2,8,21
2.0,10.0,126.0,5.0,4.0,330,1,1,27
10.0,29.0,0.0,17.0,4.0,260,1,1,17
25.0,16.0,105.0,5.0,4.0,1942,1,1,9
2.0,6.0,8.0,10.0,4.0,274,1,1,27
5.0,13.0,0.0,17.0,4.0,115,1,1,1
5.0,6.0,0.0,17.0,4.0,2393,1,1,17
10.0,12.0,0.0,17.0,4.0,1059,1,1,17
3.0,6.0,0.0,8.0,4.0,956,1,1,27
9.0,27.0,4.0,8.0,4.0,2090,1,1,9
2.0,13.0,0.0,17.0,4.0,2426,1,2,29
10.0,6.0,0.0,17.0,4.0,1301,2,8,21
25.0,0.0,38.0,10.0,4.0,1784,1,1,16
4.0,0.0,0.0,17.0,3.0,1789,1,2,0
16.0,25.0,0.0,17.0,4.0,976,1,2,0
26.0,5.0,20.0,5.0,4.0,1423,1,1,17
7.0,6.0,61.0,12.0,4.0,2173,2,8,21
2.0,11.0,13.0,10.0,4.0,1169,1,1,15
2.0,5.0,0.0,11.0,4.0,2075,1,1,9
25.0,16.0,62.0,5.0,4.0,1846,0,9,23
15.0,16.0,219.0,5.0,4.0,820,1,1,17
2.0,17.0,0.0,17.0,4.0,583,2,8,21
1.0,6.0,76.0,1.0,4.0,174,2,8,21
3.0,12.0,646.0,10.0,4.0,2052,1,1,17
4.0,6.0,38.0,5.0,4.0,2148,2,8,21
8.0,6.0,0.0,17.0,4.0,661,1,1,17
24.0,28.0,257.0,10.0,0.0,102,1,1,16
17.0,25.0,5.0,12.0,2.0,1404,1,1,16
30.0,6.0,149.0,1.0,4.0,706,1,1,17
15.0,16.0,114.0,1.0,4.0,731,1,1,17
9.0,27.0,100.0,1.0,4.0,1174,1,1,17
9.0,27.0,100.0,1.0,4.0,99,1,1,9
25.0,16.0,90.0,5.0,4.0,1944,1,1,9
25.0,25.0,18.0,8.0,4.0,1560,1,1,24
1.0,6.0,0.0,17.0,4.0,1499,1,1,27
25.0,9.0,0.0,17.0,4.0,101,1,1,17
7.0,6.0,604.0,5.0,4.0,1005,2,8,32
9.0,6.0,59.0,8.0,4.0,259,1,1,17
5.0,5.0,502.0,9.0,4.0,1060,1,1,17
23.0,5.0,27.0,12.0,4.0,866,1,2,0
0.0,16.0,0.0,17.0,4.0,1872,1,2,25
2.0,25.0,59.0,8.0,4.0,1999,1,2,0
23.0,25.0,24.0,12.0,4.0,915,1,2,0
23.0,16.0,32.0,12.0,4.0,1774,1,1,17
9.0,7.0,20.0,12.0,4.0,1835,1,1,27
10.0,25.0,41.0,14.0,4.0,1048,1,2,0
2.0,25.0,0.0,17.0,4.0,361,1,2,0
23.0,25.0,262.0,8.0,4.0,453,1,2,0
29.0,7.0,0.0,17.0,4.0,2322,1,2,0
23.0,8.0,0.0,17.0,4.0,652,1,1,27
17.0,10.0,0.0,17.0,4.0,1244,2,8,21
13.0,25.0,500.0,9.0,4.0,1959,1,2,0
26.0,16.0,69.0,8.0,4.0,1770,1,1,17
5.0,25.0,62.0,17.0,4.0,1818,1,2,0
6.0,0.0,27.0,12.0,4.0,1586,1,1,16
3.0,6.0,42.0,8.0,4.0,2089,1,1,27
10.0,6.0,0.0,17.0,4.0,1173,1,1,17
12.0,27.0,114.0,5.0,4.0,1923,1,2,0
10.0,25.0,28.0,9.0,4.0,485,1,2,0
7.0,20.0,0.0,17.0,4.0,104,2,8,21
18.0,20.0,0.0,17.0,4.0,726,1,1,9
4.0,20.0,0.0,17.0,4.0,6,1,2,19
10.0,25.0,0.0,10.0,2.0,552,1,2,0
2.0,20.0,149.0,1.0,4.0,126,1,1,24
7.0,25.0,568.0,10.0,4.0,553,1,2,0
10.0,18.0,10.0,12.0,4.0,896,1,2,0
24.0,11.0,0.0,17.0,4.0,806,1,5,10
7.0,20.0,92.0,5.0,4.0,1036,1,1,24
1.0,18.0,27.0,14.0,4.0,2018,1,2,0
9.0,25.0,0.0,17.0,4.0,1629,1,1,24
4.0,8.0,22.0,12.0,4.0,1750,1,1,24
26.0,18.0,25.0,12.0,4.0,209,1,1,17
12.0,25.0,0.0,17.0,2.0,1354,1,2,0
4.0,25.0,0.0,17.0,4.0,961,1,2,0
10.0,6.0,12.0,12.0,4.0,1665,1,2,0
23.0,25.0,47.0,12.0,4.0,768,1,2,0
9.0,20.0,21.0,12.0,4.0,1293,1,2,0
12.0,25.0,12.0,13.0,4.0,1125,1,2,0
23.0,27.0,0.0,17.0,4.0,305,1,2,0
2.0,25.0,0.0,17.0,4.0,237,1,2,0
10.0,25.0,9.0,12.0,4.0,475,1,2,0
12.0,10.0,530.0,12.0,4.0,1204,1,1,17
15.0,18.0,0.0,17.0,2.0,790,1,2,0
29.0,27.0,0.0,17.0,4.0,1266,1,1,9
23.0,25.0,53.0,12.0,4.0,802,1,2,0
15.0,12.0,0.0,17.0,4.0,852,1,2,12
1.0,11.0,77.0,12.0,4.0,441,1,1,27
4.0,25.0,62.0,8.0,4.0,2171,1,2,0
2.0,20.0,0.0,17.0,4.0,2387,1,2,0
5.0,20.0,0.0,17.0,4.0,926,1,1,9
9.0,25.0,15.0,12.0,4.0,357,1,2,0
12.0,7.0,0.0,17.0,4.0,657,1,2,0
23.0,25.0,32.0,12.0,4.0,557,1,2,0
2.0,25.0,17.0,5.0,4.0,1280,1,2,0
6.0,6.0,11.0,12.0,4.0,1976,1,2,0
16.0,27.0,38.0,8.0,4.0,1324,1,1,17
2.0,20.0,0.0,17.0,4.0,270,1,1,11
15.0,25.0,54.0,1.0,4.0,398,1,2,0
23.0,12.0,0.0,17.0,4.0,1327,1,1,17
5.0,7.0,0.0,17.0,4.0,1685,1,2,0
5.0,7.0,0.0,17.0,4.0,619,1,2,0
5.0,25.0,0.0,17.0,4.0,1246,1,2,0
9.0,12.0,0.0,17.0,2.0,1461,1,2,0
9.0,25.0,0.0,17.0,2.0,489,1,2,0
9.0,12.0,0.0,17.0,2.0,1647,1,1,17
3.0,20.0,0.0,17.0,4.0,140,1,1,17
17.0,7.0,35.0,14.0,2.0,1466,1,2,0
10.0,21.0,30.0,12.0,2.0,1806,1,2,0
23.0,25.0,0.0,17.0,4.0,365,1,2,0
25.0,20.0,139.0,1.0,4.0,684,1,1,27
4.0,20.0,0.0,17.0,4.0,671,1,1,17
10.0,21.0,76.0,5.0,4.0,2028,1,1,17
29.0,27.0,582.0,9.0,4.0,616,1,1,17
2.0,25.0,123.0,1.0,4.0,1999,1,2,0
2.0,25.0,0.0,17.0,4.0,1038,1,2,0
10.0,18.0,59.0,5.0,4.0,753,1,2,0
2.0,18.0,593.0,5.0,4.0,813,1,2,25
7.0,25.0,315.0,13.0,6.0,484,1,2,0
7.0,25.0,0.0,17.0,6.0,517,1,2,0
29.0,25.0,24.0,10.0,4.0,409,1,2,0
7.0,25.0,1157.0,1.0,4.0,1668,1,2,0
7.0,25.0,1095.0,9.0,4.0,534,1,2,0
15.0,17.0,56.0,12.0,4.0,200,1,1,17
23.0,7.0,0.0,17.0,4.0,278,1,1,27
7.0,0.0,0.0,16.717411041259766,5.0,1225,1,2,12
3.0,6.0,0.0,17.0,4.0,1069,1,1,17
12.0,16.0,0.0,17.0,4.0,2359,1,2,30
26.0,5.0,0.0,17.0,4.0,715,1,1,17
16.0,25.0,4.0,9.0,4.0,334,1,1,16
23.0,16.0,0.0,17.0,4.0,1887,1,2,25
6.0,6.0,44.0,1.0,0.0,2404,1,1,17
1.0,25.0,15.0,12.0,4.0,786,1,2,0
18.0,16.0,0.0,17.0,4.0,1372,1,2,25
2.0,25.0,94.0,5.0,4.0,2014,1,2,0
23.0,25.0,0.0,17.0,4.0,759,1,2,0
30.0,6.0,0.0,17.0,4.0,1504,1,1,27
2.0,6.0,26.0,13.0,4.0,1221,1,1,27
10.0,12.0,0.0,17.0,4.0,1418,1,1,9
2.0,25.0,67.0,5.0,4.0,2299,1,1,24
2.0,6.0,127.0,1.0,4.0,2101,1,2,0
4.0,27.0,0.0,17.0,4.0,600,1,1,17
10.0,25.0,60.0,10.0,4.0,2003,1,2,0
2.0,25.0,81.0,1.0,4.0,1116,1,2,0
23.0,25.0,0.0,17.0,4.0,2274,1,2,0
2.0,6.0,15.0,12.0,4.0,2219,1,2,0
23.0,25.0,32.0,12.0,4.0,1932,1,1,24
12.0,25.0,0.0,17.0,2.0,24,1,2,0
26.0,25.0,43.0,1.0,4.0,1121,1,2,0
2.0,25.0,19.0,9.0,4.0,1675,1,2,0
4.0,25.0,0.0,17.0,4.0,961,1,2,0
7.0,25.0,35.0,12.0,4.0,229,1,2,0
10.0,25.0,0.0,17.0,3.0,1670,1,2,0
2.0,25.0,0.0,17.0,4.0,1245,1,2,0
6.0,25.0,170.0,1.0,4.0,2274,1,2,0
10.0,29.0,50.0,14.0,2.0,2335,1,1,17
23.0,25.0,27.0,12.0,4.0,466,1,2,0
7.0,25.0,42.0,12.0,6.0,55,1,2,0
23.0,16.0,129.0,1.0,4.0,1273,1,1,17
23.0,25.0,0.0,17.0,4.0,889,1,2,0
7.0,25.0,0.0,17.0,6.0,452,1,2,0
5.0,25.0,77.0,12.0,4.0,206,1,2,0
27.0,2.0,0.0,17.0,4.0,267,1,1,4
25.0,25.0,5.0,12.0,4.0,1257,1,1,16
25.0,28.0,6.0,12.0,4.0,1419,1,1,16
2.0,6.0,6.0,11.0,4.0,862,1,2,0
7.0,6.0,0.0,17.0,4.0,1557,1,2,0
5.0,6.0,27.0,12.0,4.0,257,1,1,17
26.0,25.0,0.0,17.0,4.0,334,1,1,16
22.0,24.0,56.0,12.0,4.0,2240,1,1,16
2.0,25.0,50.0,5.0,4.0,276,1,1,9
5.0,6.0,183.0,9.0,6.0,879,1,2,0
7.0,0.0,151.0,5.0,4.0,1231,1,1,16
7.0,25.0,534.1900024414062,8.529999732971191,7.0,516,1,2,0
12.0,16.0,5.0,10.0,4.0,2363,1,2,25
7.0,0.0,0.0,17.0,4.0,1916,1,1,11
12.0,16.0,0.0,17.0,4.0,1773,1,1,17
6.0,25.0,454.0,10.0,1.0,315,1,2,0
23.0,25.0,0.0,17.0,4.0,1808,1,2,0
15.0,16.0,5.0,10.0,4.0,286,1,1,9
9.0,27.0,293.0,12.0,4.0,921,1,2,0
2.0,25.0,0.0,17.0,4.0,461,1,2,0
7.0,25.0,217.0,5.0,4.0,1188,1,2,0
10.0,6.0,170.0,1.0,4.0,1172,1,1,17
27.0,28.0,0.0,17.0,2.0,2413,1,1,16
2.0,12.0,42.0,12.0,4.0,1059,1,1,17
2.0,25.0,0.0,17.0,4.0,1446,1,2,0
9.0,5.0,59.0,5.0,4.0,37,1,1,17
4.0,25.0,54.0,8.0,4.0,1819,1,2,0
2.0,25.0,613.0,10.0,4.0,206,1,2,0
16.0,12.0,163.0,17.0,4.0,2088,1,2,0
9.0,7.0,7.0,13.0,4.0,1568,1,2,0
23.0,25.0,82.0,12.0,4.0,787,1,2,0
25.0,0.0,8.0,12.0,4.0,949,1,1,16
8.0,10.0,0.0,17.0,4.0,1619,1,2,0
2.0,25.0,10.0,9.0,4.0,1510,1,1,24
12.0,13.0,0.0,17.0,4.0,164,1,1,16
2.0,8.0,0.0,17.0,4.0,2289,1,1,24
2.0,0.0,357.0,13.0,7.0,43,1,1,1
2.0,6.0,0.0,17.0,4.0,847,1,1,27
2.0,10.0,115.0,1.0,4.0,330,1,1,27
23.0,6.0,25.0,12.0,4.0,613,1,1,9
4.0,6.0,17.0,11.0,4.0,711,1,1,9
2.0,6.0,11.0,10.0,4.0,577,1,1,27
26.0,10.0,0.0,17.0,4.0,2352,1,1,17
1.0,3.0,128.0,1.0,4.0,621,1,1,17
26.0,27.0,118.0,5.0,4.0,382,1,1,27
9.0,6.0,115.0,5.0,4.0,2162,1,1,16
25.0,24.0,22.0,14.0,4.0,1791,1,1,16
2.0,7.0,667.0,1.0,4.0,436,1,1,24
26.0,18.0,14.0,12.0,2.0,22,1,1,11
26.0,0.0,8.0,17.0,4.0,302,1,1,6
3.0,16.0,0.0,17.0,4.0,811,1,2,12
26.0,0.0,7.0,17.0,4.0,43,1,1,1
7.0,25.0,518.0,9.0,6.0,554,1,2,0
3.0,5.0,0.0,17.0,4.0,1424,1,1,17
5.0,27.0,115.0,1.0,4.0,622,1,1,17
9.0,12.0,121.0,5.0,4.0,2389,1,1,9
1.0,16.0,115.0,5.0,4.0,811,1,2,12
10.0,25.0,61.0,12.0,4.0,480,1,2,0
23.0,27.0,65.0,10.0,4.0,328,1,1,17
9.0,5.0,29.0,8.0,4.0,328,1,1,17
9.0,16.0,48.0,5.0,4.0,732,1,1,17
25.0,16.0,75.0,5.0,4.0,2078,1,1,9
10.0,16.0,56.0,12.0,4.0,1945,1,1,9
25.0,16.0,350.0,12.0,4.0,602,1,2,25
10.0,12.0,1.0,11.0,4.0,2160,1,1,9
25.0,0.0,9.0,10.0,4.0,1384,1,1,16
25.0,6.0,57.0,5.0,4.0,640,1,1,27
3.0,5.0,59.0,5.0,4.0,1604,1,1,9
1.0,25.0,0.0,17.0,4.0,756,1,2,0
3.0,6.0,22.0,9.0,4.0,1693,1,1,27
8.0,25.0,534.1900024414062,8.529999732971191,7.0,1192,1,2,0
24.0,25.0,733.1585693359375,9.720000267028809,1.0,1308,1,2,0
23.0,8.0,0.0,17.0,4.0,1610,1,1,24
30.0,25.0,589.0,9.0,4.0,2008,1,2,0
24.0,25.0,733.1585693359375,9.720000267028809,1.0,1254,1,2,0
6.0,25.0,553.0,10.0,7.0,1676,1,2,0
4.0,10.0,377.0,10.0,7.0,2099,1,2,29
4.0,6.0,500.0,10.0,7.0,2210,1,1,17
2.0,16.0,21.0,12.0,4.0,1573,1,1,9
6.0,25.0,657.0,8.0,3.0,477,1,2,0
2.0,25.0,119.0,5.0,4.0,906,1,1,13
6.0,18.0,12.0,12.0,4.0,982,1,1,24
25.0,12.0,60.0,8.0,4.0,2165,1,1,9
4.0,25.0,45.0,5.0,4.0,890,1,2,0
7.0,25.0,0.0,17.0,4.0,230,1,2,0
10.0,6.0,82.0,5.0,4.0,216,1,2,0
10.0,25.0,92.0,5.0,4.0,564,1,2,0
15.0,16.0,79.0,9.0,4.0,727,1,1,9
3.0,12.0,59.0,12.0,4.0,2390,1,1,9
15.0,5.0,0.0,17.0,4.0,2287,1,1,17
7.0,6.0,0.0,17.0,4.0,1809,1,2,0
12.0,25.0,31.0,12.0,4.0,2215,1,1,27
10.0,25.0,24.0,12.0,4.0,1049,1,2,0
2.0,25.0,134.0,1.0,4.0,2191,1,2,0
12.0,12.0,10.0,9.0,2.0,378,1,1,17
10.0,6.0,57.0,5.0,4.0,1814,1,2,0
25.0,27.0,45.0,12.0,4.0,2340,1,2,0
4.0,6.0,0.0,17.0,4.0,388,2,8,21
2.0,25.0,756.0,10.0,6.0,47,1,2,0
26.0,5.0,0.0,17.0,4.0,253,1,1,17
4.0,12.0,601.0,12.0,6.0,1000,1,2,0
30.0,25.0,713.0,10.0,6.0,1294,1,2,0
10.0,6.0,56.0,9.0,4.0,333,1,1,16
23.0,27.0,917.0,10.0,6.0,2126,1,2,0
6.0,25.0,605.0,12.0,6.0,2418,1,2,0
4.0,0.0,40.0,8.0,4.0,1336,1,2,0
11.0,27.0,14.0,1.0,4.0,1438,1,1,9
4.0,6.0,12.0,1.0,4.0,744,1,1,27
4.0,6.0,594.0,12.0,6.0,2314,2,8,21
25.0,12.0,900.0,10.0,6.0,1714,2,8,21
5.0,18.0,39.0,9.0,4.0,1209,1,1,24
4.0,6.0,0.0,17.0,4.0,392,1,1,27
10.0,12.0,14.0,5.0,4.0,1004,2,8,21
6.0,6.0,61.0,12.0,3.0,594,2,8,21
0.0,25.0,0.0,17.0,4.0,125,1,1,24
2.0,6.0,0.0,17.0,4.0,64,1,1,27
4.0,6.0,147.0,17.0,4.0,1173,1,1,17
10.0,6.0,0.0,17.0,4.0,1300,2,8,21
18.0,6.0,0.0,17.0,4.0,1696,1,1,27
2.0,6.0,157.0,1.0,4.0,289,1,2,8
24.0,23.0,733.4185791015625,9.539999961853027,1.0,1587,1,1,16
17.0,7.0,0.0,17.0,2.0,657,1,2,0
2.0,0.0,16.0,10.0,4.0,211,1,1,1
23.0,6.0,0.0,17.0,4.0,333,1,1,16
2.0,16.0,87.0,1.0,4.0,1373,1,2,25
26.0,16.0,8.0,9.0,4.0,931,1,1,17
2.0,24.0,223.0,5.0,4.0,1258,1,1,16
12.0,13.0,11.0,12.0,4.0,815,1,1,17
3.0,27.0,22.0,9.0,4.0,1554,1,1,22
2.0,6.0,27.0,13.0,4.0,1544,1,1,27
24.0,5.0,509.0,5.0,4.0,1442,1,1,9
2.0,18.0,11.0,10.0,4.0,2146,2,8,21
2.0,10.0,35.0,8.0,4.0,2248,1,2,29
2.0,6.0,33.0,8.0,4.0,608,1,1,16
2.0,6.0,132.0,1.0,4.0,699,2,8,21
3.0,12.0,8.0,12.0,4.0,628,1,1,27
30.0,27.0,149.0,1.0,4.0,1431,1,1,17
29.0,16.0,0.0,17.0,4.0,2361,1,2,25
1.0,17.0,153.0,5.0,4.0,842,1,1,17
29.0,7.0,0.0,17.0,4.0,2325,1,2,0
10.0,6.0,522.0,9.0,4.0,2114,1,2,0
23.0,25.0,0.0,17.0,4.0,781,1,2,0
29.0,16.0,0.0,17.0,4.0,1874,1,2,25
7.0,10.0,13.0,13.0,4.0,2269,1,1,27
4.0,20.0,651.0,8.0,3.0,922,1,2,0
24.0,24.0,0.0,17.0,4.0,2397,1,1,11
16.0,25.0,35.0,17.0,4.0,1492,1,2,0
7.0,16.0,85.0,5.0,4.0,1939,1,1,9
2.0,16.0,0.0,17.0,4.0,1939,1,1,9
16.0,2.0,51.0,12.0,2.0,2140,1,1,11
23.0,27.0,480.0,12.0,4.0,823,1,1,17
4.0,6.0,0.0,17.0,4.0,2230,1,2,0
4.0,6.0,0.0,17.0,4.0,321,1,1,17
10.0,25.0,42.0,5.0,4.0,499,1,2,0
10.0,6.0,0.0,17.0,4.0,940,1,1,17
5.0,25.0,0.0,17.0,4.0,1983,1,2,0
25.0,16.0,82.0,5.0,4.0,1378,1,2,25
16.0,2.0,50.0,12.0,2.0,1572,1,1,11
15.0,6.0,8.0,10.0,4.0,2231,1,2,0
7.0,6.0,8.0,17.0,4.0,309,1,1,17
4.0,6.0,0.0,17.0,4.0,687,1,1,27
2.0,6.0,584.0,5.0,4.0,250,1,1,17
0.0,10.0,0.0,17.0,2.0,2250,1,2,29
25.0,28.0,12.0,12.0,4.0,2398,1,1,11
23.0,18.0,65.0,1.0,4.0,209,1,1,17
16.0,7.0,0.0,17.0,4.0,1974,1,1,27
5.0,5.0,656.0,5.0,4.0,76,1,1,27
10.0,25.0,65.0,5.0,4.0,1669,1,2,0
7.0,6.0,687.0,8.0,4.0,1208,2,8,21
24.0,6.0,211.0,5.0,4.0,1545,1,1,22
17.0,25.0,8.0,12.0,2.0,2151,1,1,16
23.0,16.0,172.0,1.0,4.0,1703,1,1,27
2.0,6.0,26.0,8.0,4.0,1207,2,8,21
5.0,4.0,0.0,17.0,4.0,1329,1,1,17
1.0,9.0,73.0,1.0,4.0,249,1,1,17
12.0,18.0,14.0,17.0,4.0,1212,1,1,24
4.0,6.0,115.0,5.0,4.0,138,1,1,17
3.0,6.0,42.0,8.0,4.0,1355,1,1,9
18.0,6.0,6.0,12.0,4.0,746,1,1,27
2.0,6.0,12.0,12.0,4.0,1276,1,1,9
23.0,6.0,94.0,1.0,4.0,578,1,1,27
12.0,6.0,0.0,17.0,4.0,1300,2,8,21
23.0,12.0,0.0,17.0,4.0,1322,1,1,17
23.0,6.0,0.0,17.0,4.0,105,2,0,32
4.0,4.0,50.0,5.0,4.0,90,1,1,9
23.0,7.0,0.0,17.0,4.0,634,1,2,7
25.0,12.0,58.0,5.0,4.0,714,1,1,9
10.0,6.0,0.0,17.0,2.0,1172,1,1,17
2.0,6.0,27.0,12.0,4.0,325,1,1,27
4.0,6.0,0.0,17.0,4.0,1002,2,8,21
12.0,7.0,0.0,17.0,2.0,2206,1,1,17
10.0,16.0,0.0,11.0,2.0,861,1,1,16
9.0,5.0,12.0,5.0,4.0,1326,1,1,17
2.0,27.0,68.0,14.0,4.0,1692,1,1,27
15.0,16.0,103.0,10.0,4.0,2368,1,2,25
30.0,7.0,75.0,5.0,4.0,440,1,1,24
21.0,2.0,0.0,17.0,2.0,354,1,1,16
15.0,27.0,0.0,17.0,4.0,328,1,1,17
25.0,6.0,12.0,8.0,4.0,1624,1,1,17
15.0,16.0,61.0,5.0,4.0,1772,1,1,17
25.0,29.0,6.0,8.0,4.0,63,1,1,27
24.0,6.0,0.0,17.0,4.0,1747,1,2,0
3.0,9.0,0.0,17.0,4.0,81,1,2,30
25.0,16.0,68.0,5.0,4.0,187,1,1,9
5.0,10.0,62.0,17.0,4.0,1092,1,1,27
4.0,0.0,14.0,9.0,2.0,1518,1,1,16
15.0,16.0,45.0,10.0,4.0,822,1,1,17
1.0,10.0,53.0,14.0,4.0,1469,1,1,27
1.0,16.0,67.0,1.0,4.0,836,1,1,17
23.0,16.0,28.0,5.0,4.0,1896,1,2,25
9.0,27.0,67.0,8.0,4.0,653,1,1,17
8.0,6.0,104.0,5.0,4.0,121,1,1,27
9.0,27.0,66.0,8.0,4.0,1260,1,2,0
4.0,6.0,0.0,17.0,4.0,818,1,2,0
4.0,16.0,0.0,17.0,4.0,1776,1,1,17
23.0,17.0,67.0,9.0,4.0,610,1,1,27
25.0,25.0,110.0,1.0,4.0,399,1,2,0
23.0,7.0,0.0,17.0,4.0,307,1,1,24
7.0,25.0,0.0,17.0,4.0,765,1,2,0
7.0,6.0,119.0,1.0,4.0,1752,1,2,0
6.0,12.0,0.0,17.0,4.0,225,1,2,0
7.0,25.0,0.0,17.0,4.0,19,1,2,0
24.0,25.0,23.0,12.0,7.0,2064,1,1,24
2.0,25.0,36.0,10.0,4.0,2009,1,2,0
2.0,25.0,34.0,12.0,4.0,130,1,1,24
2.0,25.0,37.0,12.0,4.0,2056,1,1,24
2.0,9.0,37.0,12.0,4.0,201,1,1,24
25.0,16.0,18.0,10.0,4.0,935,1,1,17
2.0,6.0,37.0,12.0,4.0,1439,1,1,11
10.0,6.0,36.0,14.0,4.0,620,1,2,0
5.0,25.0,52.0,5.0,4.0,1147,1,2,0
27.0,24.0,223.0,5.0,4.0,1258,1,1,16
4.0,6.0,51.0,12.0,4.0,2188,1,1,17
4.0,10.0,286.0,5.0,4.0,2215,1,1,27
5.0,6.0,0.0,17.0,4.0,644,1,2,8
1.0,6.0,109.0,5.0,4.0,1647,1,1,17
1.0,16.0,26.0,12.0,4.0,819,1,1,17
23.0,25.0,0.0,17.0,4.0,1339,1,2,0
4.0,25.0,13.0,12.0,2.0,447,1,2,0
7.0,12.0,0.0,17.0,4.0,2406,1,1,27
16.0,18.0,19.0,8.0,4.0,1522,1,1,24
2.0,12.0,492.0,8.0,6.0,1451,1,2,0
23.0,25.0,246.0,10.0,6.0,1194,1,2,0
2.0,6.0,602.0,12.0,6.0,875,1,2,0
12.0,5.0,0.0,17.0,4.0,59,1,1,9
15.0,6.0,0.0,17.0,4.0,2173,2,8,21
1.0,6.0,25.0,8.0,4.0,1214,1,1,17
15.0,16.0,73.0,8.0,4.0,825,1,1,17
2.0,6.0,49.0,12.0,4.0,1075,1,1,17
2.0,24.0,11.0,10.0,4.0,2399,1,1,11
15.0,4.0,123.0,1.0,4.0,226,2,8,21
7.0,18.0,1443.0,10.0,6.0,172,2,8,21
10.0,6.0,15.0,12.0,2.0,620,1,2,0
17.0,6.0,0.0,17.0,4.0,578,1,1,27
10.0,6.0,0.0,17.0,4.0,258,1,1,17
25.0,6.0,85.0,8.0,4.0,10,1,1,9
1.0,0.0,79.0,1.0,4.0,1603,2,8,21
23.0,25.0,0.0,17.0,4.0,110,1,2,0
10.0,25.0,474.0,10.0,4.0,1346,1,2,0
10.0,12.0,0.0,17.0,4.0,1845,1,2,0
17.0,25.0,14.0,12.0,4.0,1143,1,2,0
10.0,20.0,13.0,12.0,4.0,632,1,2,0
1.0,20.0,19.0,9.0,4.0,637,1,2,0
2.0,25.0,17.0,12.0,4.0,1850,1,2,0
16.0,30.0,0.0,17.0,4.0,1286,1,2,0
4.0,25.0,46.0,13.0,4.0,447,1,2,0
1.0,25.0,18.0,12.0,4.0,356,1,2,0
10.0,25.0,12.0,9.0,4.0,1141,1,2,0
26.0,25.0,61.0,12.0,4.0,2321,1,2,0
10.0,25.0,0.0,17.0,4.0,614,1,1,17
1.0,25.0,13.0,12.0,4.0,469,1,2,0
8.0,20.0,0.0,17.0,2.0,2386,1,2,0
4.0,20.0,8.0,9.0,4.0,1083,1,2,0
10.0,20.0,0.0,17.0,4.0,947,1,2,8
2.0,20.0,0.0,17.0,4.0,1715,2,8,21
2.0,25.0,30.0,5.0,4.0,409,1,2,0
2.0,25.0,0.0,17.0,4.0,1108,1,2,0
2.0,25.0,0.0,17.0,4.0,229,1,2,0
2.0,25.0,0.0,17.0,4.0,2281,1,2,0
2.0,20.0,0.0,17.0,4.0,2267,1,1,27
9.0,27.0,41.0,12.0,4.0,1481,1,1,17
2.0,20.0,5.0,9.0,4.0,2401,1,1,17
10.0,18.0,42.0,8.0,4.0,757,1,2,0
6.0,22.0,36.0,12.0,4.0,1863,1,2,0
2.0,6.0,63.0,12.0,4.0,587,1,2,0
10.0,6.0,0.0,17.0,4.0,946,1,2,8
2.0,10.0,0.0,17.0,4.0,2121,1,1,27
5.0,25.0,0.0,17.0,4.0,1249,1,2,0
6.0,25.0,22.0,12.0,4.0,528,1,2,0
6.0,6.0,0.0,17.0,4.0,1293,1,2,0
23.0,25.0,65.0,12.0,4.0,1171,1,2,0
23.0,10.0,0.0,17.0,4.0,724,1,2,0
23.0,20.0,82.0,1.0,4.0,990,1,2,0
9.0,18.0,70.0,12.0,4.0,209,1,1,17
29.0,27.0,0.0,17.0,4.0,1608,1,1,9
15.0,12.0,0.0,17.0,4.0,382,1,1,27
15.0,21.0,580.0,1.0,4.0,188,1,2,0
9.0,27.0,18.0,12.0,2.0,1480,1,1,17
4.0,27.0,0.0,17.0,4.0,305,1,2,0
4.0,21.0,0.0,17.0,4.0,1063,1,1,17
4.0,25.0,10.0,12.0,4.0,1539,1,2,0
2.0,25.0,9.0,12.0,4.0,161,1,2,0
12.0,27.0,69.0,1.0,4.0,2239,1,2,30
10.0,20.0,0.0,17.0,4.0,892,1,2,0
10.0,25.0,220.0,5.0,4.0,2000,1,2,0
